http://jonpoler.blogspot.com/;http://jonpoler.blogspot.com/feeds/posts/default?alt=rss;3 posts
https://debamitro.github.io/blog/;http://debamitro.github.io/blog/index.xml;
http://blog.leahhanson.us/;http://blog.leahhanson.us/index.xml;Disabled
https://blog.dbalan.in;https://blog.dbalan.in/atom.xml;
https://e-nas.tumblr.com/;http://e-nas.tumblr.com/rss;7 posts
https://write.danilocampos.com?source=rss----4c0337a63122---4;https://write.danilocampos.com/feed;
https://maxlikely.tumblr.com/;http://maxlikely.tumblr.com/rss;
https://aaronstrick.com/blog;https://aaronstrick.com/rss.xml;8 posts
https://blog.rowan.earth;https://blog.rowan.earth/rss.xml;4 posts
https://ponyta.github.io/;https://ponyta.github.io/feed.xml;9 posts
https://cozy.computer/;https://cozy.computer/feed.xml;5 posts
https://write.as/thwidge/;https://write.as/thwidge/feed/;9 posts
http://blog.wylie.su/;http://blog.wylie.su/feed.xml;9 posts
https://michellemho.github.io/;https://michellemho.github.io/feed/done.xml;
https://medium.com/@michellemho?source=rss-82d2650b614c------2;https://medium.com/feed/@michellemho;
https://nayak.io/posts/;https://nayak.io/posts/index.xml;
http://noahzgordon.com/blog/;http://noahzgordon.com/blog/feed.xml;5 posts
https://jamala.github.io;https://jamala.github.io/feed.xml;1 posts
http://www.cmyr.net/;http://www.cmyr.net/feed.xml;6 posts
https://optimistictypes.com/;http://optimistictypes.com/feed.xml;
https://tech.michaelaltfield.net;https://tech.michaelaltfield.net/feed/;
https://www.xuuso.com/;https://www.xuuso.com/feed.xml;
https://jeffro.xyz;https://jeffro.xyz/feed/;2 posts
https://lumen.netlify.com;https://benhmayer.com/rss.xml;1 posts
https://meltware.com/;https://meltware.com/feed.xml;3 posts
https://yosoy.dev;https://blog.michelletorres.mx/feed;
https://gs0510.github.io/;https://gs0510.github.io/feed.xml;
https://www.roborooter.com/;https://www.roborooter.com/feed;
https://www.rileynwong.com/blog/;http://rileynwong.com/blog?format=rss;
https://thewitchofendor.com;https://thewitchofendor.com/feed/;
https://aless.co;https://aless.co/rss.xml;
https://resevoir.net/;https://resevoir.net/rss.xml;
https://kaviraj.me;https://kaviraj.me/feed.xml;9 posts
https://ngoldbaum.github.io/;https://ngoldbaum.github.io/index.xml;
https://awarm.space;https://awarm.space/atom.xml;
http://shapr.github.io;https://shapr.github.io/feed.rss;
http://www.alexcalderwood.blog/blog;http://fetchrss.com/rss/5d3df59d8a93f8090c8b45675d3df5798a93f8580b8b4567.xml;4 posts
https://www.minor.gripe;https://minor.gripe/feed.xml;
https://robinovitch61.github.io/;https://theleo.zone/index.xml;
https://evanercolano.github.io/;https://evanercolano.com/index.xml;4 posts
https://maxpowerwastaken.gitlab.io/model-idiot/;https://maxpowerwastaken.gitlab.io/model-idiot/index.xml;9 posts
https://www.bryanbraun.com/;https://www.bryanbraun.com/rss.xml;
https://programmingmetaphors.code.blog;https://programmingmetaphors.code.blog/feed/;1 posts
https://laurensperber.com/;http://feeds.feedburner.com/laurensperber;
https://kofi.sexy/;https://kofi.sexy/feed.xml;
https://xysun.github.io;http://xysun.github.io/rss.xml;
http://www.simonmweber.com/;https://www.simonmweber.com/atom.xml;
https://www.ryanprior.com/posts/;https://www.ryanprior.com/posts/index.xml;6 posts
https://donnywinston.com/;https://donnywinston.com/index.xml;
http://unschooled.org/;http://unschooled.org/atom.xml;
http://www.codelearningdoing.com;http://www.codelearningdoing.com/feed/;
http://emmasmith.me;https://emmasmith.me/rc-rss.xml;1 posts
https://medium.com/@nataliie?source=rss-b2ea373da2ff------2;https://medium.com/feed/@nataliie;2 posts
https://doronrasis.com/;https://doronrasis.com/feed.xml;3 posts
https://micro.quietmisdreavus.net;https://micro.quietmisdreavus.net/feed.xml;
https://quietmisdreavus.net;https://quietmisdreavus.net/feed.xml;
https://notes.neeasade.net/;https://notes.neeasade.net/rss.xml;
https://george.mand.is/;https://george.mand.is/feed.xml;
https://amontalenti.com;http://amontalenti.com/feed;
https://mmcloughlin.com/;https://mmcloughlin.com/feed.xml;3 posts
https://dylnuge.com/post/;https://dylnuge.com/post/index.xml;8 posts
https://organicdonut.com;http://organicdonut.com/?tag=blaggregator&feed=rss2;
https://miles.land/tags/blag/;https://miles.land/tags/blag/index.xml;5 posts
https://buchok.com/;http://buchok.com/rss;
https://bytes.zone/posts/;https://bytes.zone/posts/index.xml;
http://lindzey.github.io/;http://lindzey.github.io/feeds/posts.atom.xml;
https://capnfabs.net/;https://capnfabs.net/xpub/rc/index.xml;
https://javascriptandjava.wordpress.com;http://javascriptandjava.wordpress.com/tag/hacker-school/feed/;4 posts
https://thefatalistmarksman.com;http://thefatalistmarksman.com/feed/;
https://orib.dev;https://orib.dev/feed.rss;6 posts
https://probablydance.com;https://probablydance.com/feed/;
https://nthomas.org/;https://nthomas.org/rss.xml;
https://www.chronicpizza.net/;https://www.chronicpizza.net/index.xml;
https://amedee.me/;https://amedee.me/index.xml;
https://augustocorvalan.github.io/;https://augustocorvalan.github.io/augustocorvalan-feed.xml;2 posts
https://www.peterstefek.me/;https://www.peterstefek.me/feeds/all.atom.xml;
https://jesseevers.com/;https://jesseevers.com/feed.xml;
https://medium.com/@ksspiers?source=rss-e4914c005f00------2;https://medium.com/feed/@ksspiers;1 posts
https://g-w1.github.io/blog/;https://g-w1.github.io/blog/feed.xml;4 posts
https://notes.rolandcrosby.com/;https://notes.rolandcrosby.com/index.xml;
http://sarabee.github.io/blog/;http://sarabee.github.io/blog/atom.xml;4 posts
http://blog.nullspace.io;http://blog.nullspace.io/feed.xml;
http://amandinemlee.com;http://amandinemlee.com/rss.xml;
https://captnemo.in/;https://captnemo.in/atom.xml;
http://jamesporter.me/;http://jamesporter.me/feeds/rss.xml;
http://composition.al/;http://composition.al/atom.xml;
https://vinayak.io/;https://vinayak.io/feed/rss.xml;
https://www.melanieimfeld.com/blog/;https://www.melanieimfeld.com/blog?format=rss;4 posts
https://dkmccandless.github.io/;https://dkmccandless.github.io/feed.xml;4 posts
https://patrickweaver.net/blog/;https://www.patrickweaver.net/rss;9 posts
https://learning.tarokuriyama.com/;https://learning.tarokuriyama.com/feeds/posts/default;
https://tkuriyama.github.io/;https://tkuriyama.github.io/feed.xml;
https://payments.posthaven.com;http://payments.posthaven.com/posts.atom;
https://blog.fabrefact.ca/;https://blog.fabrefact.ca/index.xml;
https://thomasbroadley.com;https://thomasbroadley.com/blog/rss.xml;
https://anniebartblog.netlify.app/;https://anniebartblog.netlify.app/index.xml;5 posts
https://keminglabs.com/;https://keminglabs.com/blog/feed.xml;
https://dmccrevan.github.io;https://dmccrevan.github.io/atom.xml;
https://vishnubharathi.codes/;https://vishnubharathi.codes/atom.xml;
https://medium.com/@sophiwriter?source=rss-6ce3c32fc6ff------2;https://medium.com/feed/@sophiwriter;3 posts
https://imranmalek.com/;https://imranmalek.com/feeds/all.atom.xml;3 posts
https://jemma.dev/;https://jemma.dev/blog/published.xml;
https://www.youtube.com/channel/UCzgkOWKcwy0uhYilE6bd1Lg;https://www.youtube.com/feeds/videos.xml?channel_id=UCzgkOWKcwy0uhYilE6bd1Lg;
http://www.lelandpaul.com/;https://www.lelandpaul.com/index.xml;4 posts
https://thevaluable.dev/;https://thevaluable.dev/index.xml;
https://www.youtube.com/channel/UCoJtk2M8bme9KXTe6F3K-Yg;https://www.youtube.com/feeds/videos.xml?channel_id=UCoJtk2M8bme9KXTe6F3K-Yg;
http://kellyfoulk.herokuapp.com/;https://kellyfoulk.herokuapp.com/rss;9 posts
https://mikkel.ca;https://mikkel.ca/atom.xml;
https://poniesandlight.co.uk/reflect/;https://poniesandlight.co.uk/reflect/feed.xml;
https://www.leonlinsx.com/;https://www.leonlinsx.com/feed.xml;
https://dev.to/emilybonar;https://dev.to/feed/emilybonar;2 posts
https://onestepcode.com;https://onestepcode.com/feed/;
https://flamanda.com/;https://flamanda.com/index.xml;6 posts
https://petermalmgren.com/;https://petermalmgren.com/index.xml;
https://notes.shaunagm.net/;https://notes.shaunagm.net/rss;
https://laurenar.net/posts/;https://laurenar.net/posts/index.xml;2 posts
http://sangarshanan.com/;http://sangarshanan.com/feed.xml;
https://jaked.org/blog/;https://jaked.org/blog/rss.xml;3 posts
https://www.anissah.com/home;https://cdn.feedcontrol.net/553/1374-HCsrppK0hbqrR.xml;6 posts
https://medium.com/@anissahabbas?source=rss-b16fe7d9ed66------2;https://medium.com/feed/@anissahabbas;1 posts
https://esoteric.codes;https://esoteric.codes/rss;
https://mnopqr1.github.io/;https://mnopqr1.github.io/feed.xml;9 posts
https://linnali.com/;https://linnali.com/index.xml;6 posts
https://github.com/seanchen1991/blog/releases;https://github.com/seanchen1991/blog/releases.atom;1 posts
https://just-be.dev/;https://just-be.dev/feed;6 posts
https://blog.rickypai.com/;https://blog.rickypai.com/index.xml;3 posts
https://archvile.net/;https://archvile.net/feed.xml;2 posts
http://daniellesucher.com;http://www.daniellesucher.com/feed.xml;
https://mariapacana.tumblr.com/;http://mariapacana.tumblr.com/rss;Disabled
https://punkrockpolly.wordpress.com;http://punkrockpolly.wordpress.com/feed/;
https://rupsshankar.tumblr.com/;http://rupsshankar.tumblr.com/rss;
http://blog.lazerwalker.com/;http://blog.lazerwalker.com/atom.xml;
https://lesliebklein.tumblr.com/;http://lesliebklein.tumblr.com/rss;
http://www.metafilter.com/activity/98835/posts/mefi/;http://www.metafilter.com/user/98835/postsrss;
https://www.harihareswara.net/ces.shtml;https://www.harihareswara.net/rss.xml;
https://jdevuyst.blogspot.com/;http://jdevuyst.blogspot.com//feeds/posts/default;
https://blackfemalecoders.tumblr.com/;http://blackfemalecoders.tumblr.com/rss;
https://davemckenna.tumblr.com/;http://davemckenna.tumblr.com/rss;
https://ljungblad.nu/;http://ljungblad.nu/rss;
https://hs.ljungblad.nu/;http://hs.ljungblad.nu/rss;
http://instamatique.com/blog/;http://www.instamatique.com/blog/category/code/atom.xml;
http://instamatique.com/hackerschool/;http://instamatique.com/hackerschool/atom.xml;
http://andrewkelley.me/;http://andrewkelley.me/rss.xml;
http://genesisdaw.org/;http://genesisdaw.org/rss.xml;
https://jvns.ca/categories/rc-2020/;https://jvns.ca/categories/rc-2020/atom.xml;
http://jvns.ca;http://www.jvns.ca/atom.xml;
https://alpaastero.wordpress.com;http://alpaastero.wordpress.com/feed/;9 posts
https://blog.filippo.io/;http://blog.filippo.io/rss/;
https://spurekar.wordpress.com;http://spurekar.wordpress.com/feed/;
https://phsteve.tumblr.com/;http://phsteve.tumblr.com/rss;5 posts
https://kate.io/;https://kate.io/feed.xml;8 posts
https://astrosilverio.tumblr.com/;http://astrosilverio.tumblr.com/rss;
https://annascodejournal.wordpress.com;http://annascodejournal.wordpress.com/?feed=rss;
http://ballingt.com/blog/;http://ballingt.com/blog/index.xml;
https://medium.com/@ptn?source=rss-52c8d0966a15------2;https://medium.com/feed/@ptn;3 posts
https://www.erranderr.com/blog/;http://www.erranderr.com/blog/feeds/all.atom.xml;
https://lord.io;http://lord.io/feed.xml;
http://github.com/dylang/node-rss;http://blog.jfo.click/feed.xml;
http://geodesygina.com/;http://geodesygina.com/feeds/all.atom.xml;
http://rose.github.io/;http://rose.github.io/rss.xml;
http://davidad.github.io/;http://davidad.github.io/atom.xml;
https://somerandomidiot.com/;http://www.somerandomidiot.com/atom.xml;Disabled
https://somerandomidiot.com/;https://somerandomidiot.com/atom.xml;
https://rileyjshaw.com;https://rileyjshaw.com/blog-internal.xml;
http://amygdalama.github.io/;http://mathamy.com/feeds/all.atom.xml;
http://lita.github.io/;http://www.litacho.com/feeds/all.atom.xml;
http://litacho.weebly.com/blog;http://litacho.weebly.com/1/feed;4 posts
http://www.rule146.com/;http://www.rule146.com/feed.xml;
https://thoughtstreams.io/zdsmith/hacker-school-journal/;https://thoughtstreams.io/zdsmith/hacker-school-journal.atom;
https://wismer.github.io/;http://wismer.github.io/feed.xml;
http://blog.jdotjdot.com/;http://blog.jdotjdot.com/feeds/all.atom.xml;
http://sahatyalkabov.com;http://sahatyalkabov.com/feed;
http://bruslim.github.io/;http://bruslim.github.io/atom.xml;
http://max.computer/;https://max.computer/index.xml;
https://samertm.com/;https://samertm.com/atom.xml;Disabled
http://www.rntz.net/;http://www.rntz.net/blog/atom.xml;
http://www.subsymbol.org/;http://subsymbol.org/rss.xml;
https://wanderinginny.tumblr.com/;http://wanderinginny.tumblr.com/rss/;8 posts
http://macroscopicentric.net/;http://macroscopicentric.net/feed.xml;9 posts
https://punchagan.muse-amuse.in/tags/blag/;https://punchagan.muse-amuse.in/tags/blag.xml;
http://somethingdoneright.net/;http://somethingdoneright.net/feed.xml;
https://medium.com/@kylebeyer?source=rss-1eb77e112f2d------2;https://medium.com/feed/@kylebeyer;
http://lauraskelton.github.io/;http://lauraskelton.github.io/atom.xml;
http://www.holdonwhat.com/;http://www.holdonwhat.com/feeds/posts/default;2 posts
http://www.holdonwhat.com/;http://www.holdonwhat.com/feeds/posts/default;2 posts
http://cowpig.github.io/;http://cowpig.github.io/feed.xml;3 posts
http://maiamcc.github.io/;http://maiamcc.github.io/atom.xml;
https://bash.sh;http://bash.sh/feed/;5 posts
https://blog.pault.ag/;http://blog.pault.ag/rss;
https://draft.li;https://draft.li/blog/atom.xml;
https://9.svbtle.com;http://9.svbtle.com/feed;4 posts
https://scarylettuce.wordpress.com;http://scarylettuce.wordpress.com/feed/;7 posts
https://trillioneyescoding.wordpress.com;http://trillioneyescoding.wordpress.com/feed/;
https://www.cdosborn.com;https://cdosborn.com/rss.xml;8 posts
https://www.joeschwartz.com;http://joeschwartz.com/?feed=rss2;
http://lmontopo.github.io/;http://lmontopo.github.io/feeds/feed.xml;
https://www.schwertly.com;http://www.schwertly.com/feed/;
https://medium.com/@margo73465?source=rss-c5733fd5b3a7------2;https://medium.com/feed/@margo73465;2 posts
http://www.zephyrizing.net/;http://www.zephyrizing.net/atom.xml;
https://www.greghendershott.com/tags/all.html;http://www.greghendershott.com/feeds/all.atom.xml;
https://flowerhack.dreamwidth.org/;http://flowerhack.dreamwidth.org/data/rss;
http://mtford.co.uk/;http://mtford.co.uk/feed.xml;2 posts
http://blog.chaselambda.com/;http://blog.chaselambda.com/feed.xml;
http://codingagainstchaos.com/;http://codingagainstchaos.com/feed.xml;3 posts
http://robmoore.github.io;http://robmoore.github.io/feed.xml;2 posts
https://renschler.github.io/;https://renschler.github.io/feed.xml;7 posts
https://programmingforwitches.tumblr.com/;http://programmingforwitches.tumblr.com/rss;8 posts
http://explique.me;http://explique.me/feed.xml;
http://akaptur.github.com/;http://akaptur.com/atom.xml;
